Aggregate,Microwave,Fridge
307.84000000000003,4.0,156.0
307.92,4.0,157.0
307.7,3.0,156.0
308.36,4.0,156.0
308.0,4.0,159.0
308.0,4.0,158.0
307.5,3.0,158.0
307.04,4.0,157.0
307.82,4.0,158.0
307.93,4.0,157.0
307.94,4.0,158.0
308.01,4.0,158.0
307.04,4.0,157.0
307.58,4.0,157.0
306.98,3.0,158.0
307.3,3.0,156.0
306.53,4.0,157.0
307.72,4.0,158.0
306.99,4.0,156.0
306.87,4.0,158.0
306.97,4.0,156.0
307.09000000000003,4.0,158.0
307.43,3.0,158.0
307.14,4.0,157.0
306.97,4.0,156.0
307.2,4.0,156.0
307.04,4.0,156.0
306.94,4.0,156.0
307.19,3.0,159.0
307.29,4.0,155.0
306.63,4.0,158.0
306.78,4.0,155.0
306.85,4.0,157.0
306.45,3.0,156.0
306.98,3.0,156.0
306.93,4.0,156.0
305.77,4.0,156.0
306.54,4.0,157.0
307.17,4.0,156.0
307.13,4.0,155.0
306.9,4.0,157.0
306.6,4.0,155.0
305.94,4.0,157.0
306.76,4.0,155.0
306.35,4.0,156.0
306.88,4.0,157.0
306.72,4.0,155.0
306.29,4.0,155.0
306.43,4.0,157.0
306.39,4.0,157.0
306.5,4.0,156.0
306.82,4.0,157.0
305.49,4.0,156.0
305.87,3.0,156.0
306.61,4.0,156.0
307.05,4.0,157.0
306.19,3.0,156.0
305.05,5.0,154.0
306.64,4.0,157.0
305.8,4.0,154.0
305.89,4.0,155.0
305.31,3.0,154.0
305.9,4.0,156.0
306.18,4.0,156.0
306.45,4.0,156.0
306.37,4.0,155.0
306.19,4.0,156.0
305.76,4.0,158.0
306.55,4.0,155.0
306.54,4.0,155.0
306.21000000000004,4.0,156.0
306.01,4.0,155.0
305.81,4.0,156.0
305.01,4.0,154.0
178.0,3.0,0.0
178.24,4.0,1.0
177.95,4.0,0.0
178.04000000000002,4.0,0.0
177.23,4.0,0.0
178.08,4.0,0.0
178.09,4.0,0.0
177.61,4.0,0.0
177.91,3.0,0.0
177.9,4.0,0.0
178.0,3.0,0.0
178.21,4.0,0.0
177.93,4.0,0.0
178.01,4.0,0.0
178.05,4.0,0.0
177.89999999999998,4.0,0.0
178.13,4.0,0.0
178.01,4.0,0.0
178.17,4.0,0.0
178.06,4.0,0.0
178.03,3.0,0.0
178.02,4.0,0.0
178.14,3.0,0.0
178.11,4.0,0.0
177.89,3.0,0.0
178.3,4.0,1.0
178.14,4.0,0.0
177.1,3.0,0.0
178.06,3.0,0.0
177.95,3.0,0.0
178.0,4.0,0.0
178.35,4.0,0.0
178.28,4.0,0.0
178.04000000000002,4.0,0.0
177.9,4.0,0.0
177.98,4.0,0.0
177.98000000000002,4.0,0.0
178.11,4.0,0.0
178.11,4.0,0.0
178.01,4.0,0.0
178.0,4.0,0.0
177.57,3.0,0.0
177.91,4.0,0.0
177.6,4.0,0.0
177.95,4.0,0.0
178.14,4.0,0.0
178.34,4.0,0.0
177.82999999999998,4.0,0.0
177.8,4.0,0.0
177.8,4.0,0.0
177.95,3.0,0.0
177.75,4.0,1.0
177.88,4.0,0.0
177.5,3.0,0.0
178.03,4.0,0.0
178.07999999999998,4.0,1.0
177.9,4.0,0.0
177.85,4.0,0.0
177.91,4.0,0.0
177.88,4.0,1.0
178.34,3.0,0.0
177.79999999999998,4.0,0.0
177.85,4.0,0.0
177.82,4.0,0.0
177.78,4.0,0.0
178.44,3.0,0.0
177.82,3.0,0.0
177.48000000000002,4.0,0.0
177.9,4.0,0.0
178.03,4.0,0.0
178.08,4.0,0.0
178.07999999999998,4.0,0.0
178.29,4.0,0.0
177.92000000000002,3.0,0.0
177.98,4.0,0.0
178.59,3.0,0.0
177.82,4.0,0.0
178.04,3.0,0.0
178.43,4.0,1.0
178.25,4.0,0.0
178.16,4.0,0.0
178.03,5.0,0.0
178.04000000000002,4.0,0.0
178.31,5.0,0.0
179.0,5.0,0.0
178.92,5.0,0.0
178.75,5.0,1.0
178.84,5.0,0.0
178.78,6.0,0.0
178.63,5.0,0.0
178.67000000000002,5.0,0.0
178.69,5.0,0.0
178.93,5.0,0.0
178.82,5.0,1.0
178.67000000000002,5.0,0.0
178.64,5.0,0.0
178.45,5.0,1.0
178.76999999999998,4.0,0.0
177.99,4.0,0.0
178.34,4.0,0.0
178.43,4.0,0.0
178.47,5.0,0.0
178.59,4.0,0.0
178.41,4.0,0.0
178.39,4.0,0.0
178.76,4.0,0.0
178.06,4.0,0.0
178.42,4.0,0.0
178.38,4.0,0.0
178.1,4.0,1.0
178.36,4.0,0.0
178.32999999999998,4.0,0.0
178.37,4.0,1.0
178.36,4.0,0.0
178.27,4.0,0.0
178.62,4.0,0.0
178.57,4.0,0.0
178.53,4.0,0.0
178.48000000000002,4.0,0.0
178.42,4.0,0.0
178.52,4.0,0.0
178.57,4.0,0.0
178.75,4.0,0.0
178.46,4.0,0.0
178.74,4.0,0.0
178.8,4.0,0.0
178.55,4.0,0.0
178.42000000000002,4.0,0.0
178.49,4.0,0.0
178.54,4.0,0.0
178.68,4.0,0.0
178.45,4.0,1.0
178.45,4.0,0.0
178.63,4.0,0.0
177.8,4.0,0.0
178.55,4.0,0.0
178.07,4.0,0.0
178.5,4.0,0.0
178.42000000000002,4.0,0.0
178.44,4.0,0.0
178.38,4.0,0.0
178.18,4.0,1.0
178.38,4.0,0.0
178.46,4.0,0.0
178.61,4.0,0.0
178.1,4.0,0.0
178.82,4.0,0.0
178.4,4.0,0.0
178.82,4.0,0.0
178.53,4.0,0.0
178.54,4.0,1.0
178.43,4.0,0.0
178.63,4.0,1.0
178.57999999999998,4.0,0.0
178.56,4.0,0.0
178.76,5.0,0.0
178.55,4.0,0.0
178.5,4.0,1.0
178.11,4.0,0.0
178.32,4.0,0.0
178.56,4.0,0.0
178.32,4.0,0.0
178.43,4.0,0.0
178.14,4.0,0.0
177.83,4.0,0.0
178.31,4.0,0.0
178.33,4.0,0.0
178.72,4.0,0.0
178.32,4.0,0.0
178.46,4.0,0.0
178.49,4.0,0.0
178.87,4.0,0.0
178.22,4.0,0.0
178.32,4.0,0.0
178.5,4.0,0.0
178.4,4.0,0.0
178.39999999999998,4.0,0.0
178.32,4.0,0.0
178.3,4.0,0.0
178.76,4.0,0.0
178.43,4.0,0.0
178.26,4.0,1.0
178.41,4.0,0.0
178.52,4.0,0.0
178.39,4.0,0.0
178.24,4.0,0.0
178.41,4.0,0.0
178.82,5.0,1.0
178.23000000000002,4.0,0.0
178.3,4.0,0.0
178.35,4.0,0.0
178.41,4.0,1.0
178.26,5.0,0.0
177.84,4.0,0.0
178.3,4.0,0.0
178.01999999999998,4.0,1.0
178.13,4.0,0.0
178.29000000000002,4.0,0.0
178.09,4.0,0.0
178.2,4.0,0.0
178.25,4.0,1.0
178.25,4.0,0.0
178.29000000000002,5.0,0.0
178.67,4.0,0.0
178.52,4.0,1.0
178.32999999999998,4.0,0.0
177.66,4.0,1.0
178.16,4.0,0.0
177.79,4.0,0.0
177.95,4.0,0.0
178.0,4.0,0.0
178.18,4.0,0.0
177.93,5.0,0.0
178.12,4.0,0.0
178.21,4.0,0.0
178.43,5.0,0.0
178.75,4.0,0.0
178.43,4.0,0.0
178.45999999999998,4.0,0.0
178.14,4.0,0.0
178.24,4.0,0.0
178.74,4.0,0.0
178.21,4.0,0.0
178.28,4.0,0.0
177.65,4.0,0.0
177.48,4.0,1.0
178.42000000000002,4.0,0.0
177.20999999999998,3.0,0.0
177.85,4.0,0.0
177.59,4.0,0.0
177.74,3.0,0.0
178.29000000000002,4.0,0.0
178.10000000000002,3.0,0.0
177.86,3.0,0.0
178.03,4.0,1.0
177.94,4.0,0.0
177.96,4.0,0.0
178.0,4.0,0.0
178.09,4.0,0.0
178.13,5.0,0.0
178.48,4.0,0.0
178.11,4.0,0.0
177.94,4.0,0.0
178.14,4.0,0.0
178.03,4.0,0.0
177.89,4.0,0.0
177.89,4.0,0.0
178.31,4.0,0.0
178.41,4.0,0.0
178.07,4.0,0.0
178.17000000000002,4.0,0.0
178.18,4.0,1.0
178.04,3.0,0.0
177.97,4.0,0.0
177.99,3.0,1.0
178.01999999999998,4.0,0.0
178.11,4.0,0.0
178.48,3.0,0.0
178.0,4.0,0.0
178.48000000000002,3.0,0.0
178.1,4.0,0.0
178.07999999999998,4.0,1.0
178.01,4.0,0.0
178.07,4.0,0.0
178.51999999999998,4.0,0.0
178.44,4.0,0.0
178.53,4.0,0.0
178.35,4.0,0.0
178.22,4.0,0.0
177.95,4.0,0.0
178.35000000000002,4.0,0.0
177.92,4.0,0.0
178.12,4.0,0.0
178.32,4.0,0.0
178.44,4.0,1.0
178.32999999999998,4.0,0.0
178.43,4.0,1.0
178.39,4.0,0.0
178.76999999999998,4.0,0.0
178.70999999999998,4.0,0.0
178.25,4.0,0.0
178.13,4.0,0.0
178.16,4.0,0.0
178.42000000000002,3.0,0.0
178.82,4.0,1.0
178.39,4.0,1.0
178.41,4.0,0.0
177.94,4.0,1.0
178.53,4.0,0.0
178.64,4.0,0.0
178.55,4.0,0.0
178.42,4.0,0.0
178.29,4.0,0.0
178.99,4.0,0.0
178.65,3.0,0.0
178.57,4.0,0.0
178.62,4.0,0.0
178.53,3.0,0.0
178.69,3.0,0.0
178.75,4.0,0.0
178.9,4.0,0.0
178.57999999999998,3.0,0.0
178.55,4.0,0.0
178.67,4.0,1.0
179.38,3.0,0.0
178.62,3.0,0.0
178.75,4.0,0.0
179.34,4.0,0.0
179.09,4.0,0.0
178.54,4.0,0.0
178.38,4.0,0.0
178.51,4.0,0.0
178.62,4.0,0.0
178.39,4.0,1.0
178.51999999999998,4.0,0.0
178.28,4.0,0.0
179.6,5.0,0.0
178.78,4.0,1.0
178.34,4.0,0.0
178.83,4.0,0.0
178.43,4.0,1.0
178.26,4.0,0.0
178.48000000000002,4.0,1.0
178.4,4.0,1.0
178.6,4.0,0.0
178.47,3.0,0.0
178.4,4.0,0.0
177.99,4.0,0.0
178.29,4.0,0.0
178.42000000000002,4.0,1.0
178.39,4.0,0.0
178.25,4.0,0.0
178.29000000000002,4.0,0.0
283.97,4.0,0.0
281.09,4.0,0.0
280.37,3.0,0.0
241.95,4.0,1.0
178.48000000000002,3.0,0.0
177.99,4.0,0.0
177.54,4.0,0.0
178.15,5.0,1.0
178.32,4.0,0.0
177.95,3.0,0.0
178.1,4.0,0.0
178.09,4.0,0.0
178.2,4.0,1.0
178.14999999999998,3.0,0.0
178.26,4.0,1.0
178.2,3.0,0.0
178.24,4.0,1.0
178.43,4.0,0.0
178.26999999999998,4.0,1.0
178.24,3.0,0.0
178.32999999999998,4.0,0.0
178.24,4.0,0.0
178.82999999999998,4.0,0.0
178.36,4.0,0.0
178.46,3.0,0.0
178.26,4.0,0.0
178.49,4.0,1.0
178.15,4.0,0.0
177.95,4.0,0.0
178.3,4.0,0.0
178.32,4.0,0.0
178.35,4.0,1.0
178.59,5.0,1.0
179.2,6.0,1.0
264.23,4.0,0.0
281.54,4.0,0.0
281.76,5.0,1.0
280.93,4.0,0.0
281.12,4.0,0.0
281.75,4.0,1.0
281.37,4.0,0.0
7595.33,3.0,5.0
1828.72,3.0,0.0
1955.64,3.0,0.0
1963.33,3.0,0.0
1958.2,3.0,0.0
1950.88,3.0,0.0
2121.58,3.0,0.0
2536.8,4.0,0.0
2672.51,3.0,0.0
2810.55,3.0,0.0
2867.39,3.0,0.0
2882.37,3.0,0.0
2879.53,3.0,0.0
2862.1,3.0,0.0
2844.25,3.0,0.0
2807.69,3.0,0.0
2763.6800000000003,3.0,0.0
2734.38,3.0,0.0
2612.15,3.0,0.0
2586.88,3.0,0.0
2571.38,3.0,0.0
2558.24,3.0,0.0
2543.82,4.0,0.0
2531.45,4.0,0.0
2517.37,3.0,0.0
2503.8500000000004,3.0,0.0
2486.81,3.0,0.0
2475.98,3.0,0.0
2459.91,3.0,0.0
2446.25,3.0,0.0
2419.82,3.0,0.0
2400.33,3.0,0.0
2382.83,3.0,0.0
2371.48,3.0,0.0
2365.84,3.0,0.0
2355.34,3.0,0.0
2346.85,3.0,0.0
2335.28,4.0,0.0
2327.53,3.0,0.0
2327.93,3.0,0.0
2312.37,3.0,0.0
2312.1000000000004,3.0,0.0
2315.04,3.0,0.0
2311.67,3.0,0.0
2307.87,3.0,0.0
2306.21,3.0,0.0
2303.27,3.0,0.0
2307.63,3.0,0.0
2303.21,4.0,0.0
2309.28,3.0,0.0
2312.57,3.0,0.0
2318.1,3.0,0.0
2309.2,3.0,0.0
2311.61,3.0,0.0
2311.07,4.0,0.0
2303.45,3.0,0.0
2307.1800000000003,3.0,0.0
2300.31,3.0,0.0
2307.25,3.0,0.0
2302.01,3.0,0.0
2297.49,3.0,0.0
2297.38,3.0,0.0
2290.12,4.0,0.0
2290.17,3.0,0.0
2298.48,4.0,0.0
2291.86,4.0,0.0
2291.99,3.0,0.0
2294.84,3.0,0.0
2289.62,3.0,0.0
2287.8100000000004,3.0,0.0
2284.91,3.0,0.0
2285.01,3.0,0.0
2284.51,3.0,0.0
2289.91,3.0,0.0
2285.56,3.0,0.0
2289.75,3.0,0.0
2287.4,3.0,0.0
2290.23,3.0,0.0
2289.92,3.0,0.0
2286.6,3.0,0.0
2283.52,3.0,0.0
2287.57,3.0,0.0
2287.8100000000004,3.0,0.0
2287.19,4.0,0.0
2288.3,3.0,0.0
2282.02,3.0,0.0
2280.74,3.0,0.0
2277.07,3.0,0.0
2277.25,3.0,0.0
2278.6800000000003,3.0,0.0
2276.89,3.0,0.0
2284.12,3.0,0.0
2281.8,3.0,0.0
2282.78,3.0,0.0
2281.6800000000003,3.0,0.0
2283.52,3.0,0.0
2281.89,3.0,0.0
2279.8,3.0,0.0
2278.08,3.0,0.0
2275.8,3.0,0.0
2270.17,3.0,0.0
2268.51,3.0,0.0
2266.82,3.0,0.0
2268.46,3.0,0.0
2264.82,3.0,0.0
2261.9700000000003,3.0,0.0
2267.2200000000003,3.0,0.0
2268.75,3.0,0.0
2268.87,3.0,0.0
2266.69,3.0,0.0
2271.79,3.0,0.0
2271.12,3.0,0.0
2275.07,3.0,0.0
2275.1000000000004,3.0,0.0
2273.21,3.0,0.0
2275.78,4.0,0.0
2268.6800000000003,3.0,0.0
2266.7200000000003,3.0,0.0
2274.23,3.0,0.0
2272.89,3.0,0.0
2267.19,3.0,0.0
2273.8,5.0,0.0
2269.1,5.0,0.0
2259.26,5.0,0.0
2262.27,4.0,0.0
2265.78,4.0,0.0
2259.79,4.0,0.0
2258.53,4.0,0.0
2257.92,5.0,0.0
2257.2,4.0,0.0
2261.19,4.0,0.0
2258.14,4.0,0.0
2260.32,5.0,0.0
2257.06,4.0,0.0
2257.6000000000004,5.0,0.0
2254.8,4.0,0.0
2249.56,4.0,0.0
2248.48,4.0,0.0
2246.42,4.0,0.0
2246.24,4.0,0.0
2245.34,4.0,0.0
2245.7200000000003,4.0,0.0
2250.41,4.0,0.0
2245.9700000000003,4.0,0.0
2247.4700000000003,4.0,0.0
2247.64,4.0,0.0
2247.3900000000003,4.0,0.0
2241.15,4.0,0.0
2245.29,5.0,0.0
2250.15,5.0,0.0
2248.63,4.0,0.0
2250.29,4.0,0.0
3737.6,4.0,0.0
2438.95,4.0,176.0
2448.05,5.0,190.0
2452.02,3.0,192.0
2447.4,4.0,192.0
2450.76,4.0,191.0
2451.29,4.0,188.0
2449.01,4.0,187.0
2445.39,4.0,188.0
2445.24,4.0,182.0
2437.0,4.0,181.0
2436.37,4.0,181.0
2439.75,4.0,179.0
2433.56,4.0,176.0
2426.53,3.0,175.0
2429.91,3.0,174.0
2424.46,4.0,172.0
2423.99,4.0,175.0
2427.65,4.0,172.0
2424.91,4.0,174.0
2424.32,3.0,174.0
2425.15,4.0,170.0
2427.63,3.0,170.0
2426.07,4.0,172.0
2423.21,4.0,172.0
2425.57,4.0,170.0
2424.46,4.0,170.0
2425.9700000000003,4.0,169.0
2424.24,4.0,171.0
2421.45,4.0,169.0
2422.6,4.0,170.0
2424.01,4.0,171.0
2422.23,5.0,171.0
2426.23,4.0,169.0
2428.37,4.0,172.0
2425.8900000000003,4.0,170.0
2425.31,4.0,169.0
2425.12,4.0,171.0
2427.02,4.0,169.0
2421.82,4.0,172.0
2422.67,4.0,171.0
2424.24,4.0,171.0
2420.05,3.0,169.0
2418.57,4.0,171.0
2419.82,4.0,170.0
2421.48,4.0,172.0
2416.6,4.0,170.0
2414.57,3.0,172.0
2415.1000000000004,4.0,172.0
2414.73,4.0,172.0
2413.8,4.0,172.0
2419.14,3.0,171.0
2419.95,3.0,169.0
2418.84,4.0,169.0
2412.46,4.0,171.0
2411.26,4.0,171.0
2416.43,4.0,172.0
2410.54,4.0,171.0
2409.82,3.0,170.0
2414.91,4.0,169.0
2426.01,4.0,169.0
2419.26,4.0,168.0
2416.5,4.0,169.0
2413.3900000000003,3.0,170.0
2419.02,3.0,171.0
2415.06,4.0,170.0
2410.27,4.0,171.0
2412.4,4.0,170.0
2412.66,4.0,169.0
2407.13,3.0,170.0
2412.3,4.0,172.0
2415.37,4.0,169.0
2414.88,4.0,170.0
2415.03,3.0,168.0
2413.95,4.0,168.0
2416.96,4.0,172.0
2417.51,4.0,171.0
2422.54,4.0,169.0
2425.61,4.0,167.0
2417.85,4.0,169.0
2419.36,4.0,169.0
2417.57,4.0,169.0
2416.29,4.0,169.0
2414.92,4.0,170.0
2409.95,4.0,168.0
2413.76,4.0,168.0
2412.4700000000003,3.0,168.0
2417.2200000000003,3.0,168.0
2412.41,4.0,168.0
2417.38,3.0,170.0
2409.11,4.0,170.0
2407.6000000000004,3.0,169.0
2412.99,4.0,167.0
2413.37,4.0,168.0
2415.34,4.0,169.0
2414.2200000000003,4.0,168.0
2415.32,4.0,168.0
2412.37,3.0,169.0
2415.48,3.0,166.0
2406.88,3.0,167.0
2415.7,4.0,168.0
2412.36,3.0,168.0
2414.0,3.0,167.0
2412.4,4.0,168.0
2407.04,4.0,169.0
2416.2200000000003,4.0,167.0
2408.44,4.0,167.0
2414.67,4.0,168.0
2413.23,4.0,167.0
2407.92,3.0,171.0
2414.31,4.0,170.0
2412.11,3.0,170.0
2413.87,3.0,168.0
2411.84,4.0,167.0
2410.06,4.0,168.0
2407.53,4.0,170.0
2409.6000000000004,3.0,171.0
2404.6000000000004,3.0,170.0
2402.8500000000004,3.0,169.0
2403.62,3.0,168.0
2403.34,3.0,171.0
2399.7,4.0,167.0
2399.54,3.0,168.0
2405.8,3.0,167.0
2406.26,3.0,168.0
2408.5600000000004,4.0,168.0
2410.04,3.0,169.0
2414.53,3.0,167.0
2413.99,3.0,167.0
2415.06,3.0,166.0
2414.99,3.0,169.0
2411.86,3.0,166.0
2409.82,3.0,169.0
2411.24,3.0,168.0
2407.93,3.0,169.0
2405.04,3.0,166.0
2402.63,3.0,167.0
2404.21,3.0,168.0
2402.09,3.0,167.0
2400.03,3.0,168.0
2404.4300000000003,3.0,167.0
2395.84,3.0,167.0
2395.2200000000003,3.0,167.0
2392.8100000000004,3.0,166.0
2389.86,3.0,166.0
2392.3900000000003,3.0,168.0
2397.71,4.0,169.0
2394.69,3.0,167.0
2391.6,3.0,167.0
2394.03,4.0,165.0
2396.23,4.0,168.0
2399.87,3.0,168.0
2396.95,4.0,166.0
2396.96,3.0,166.0
2401.78,3.0,168.0
2394.92,4.0,168.0
2396.8,3.0,168.0
2393.65,3.0,165.0
2392.05,3.0,165.0
2390.12,3.0,166.0
2393.7700000000004,3.0,167.0
2393.65,3.0,167.0
2391.96,3.0,168.0
2394.82,3.0,165.0
2396.83,3.0,166.0
2402.01,3.0,166.0
2400.4300000000003,3.0,167.0
2403.81,3.0,167.0
2401.21,3.0,165.0
2392.45,3.0,164.0
2396.41,3.0,166.0
2396.81,3.0,165.0
2395.73,3.0,167.0
2397.7,3.0,166.0
2396.41,3.0,165.0
2394.96,3.0,168.0
2393.2200000000003,3.0,166.0
2389.76,3.0,163.0
2390.32,3.0,165.0
2391.42,3.0,165.0
2390.84,4.0,164.0
2390.7200000000003,3.0,164.0
2393.3500000000004,3.0,163.0
2389.56,3.0,165.0
2387.1400000000003,3.0,166.0
2390.6000000000004,3.0,164.0
2384.61,3.0,165.0
2387.83,3.0,164.0
2386.3,3.0,164.0
2393.41,3.0,164.0
2388.61,3.0,163.0
2393.41,3.0,165.0
2393.33,3.0,166.0
2390.29,4.0,164.0
2397.42,4.0,165.0
2390.45,3.0,163.0
2390.74,4.0,163.0
2393.46,3.0,163.0
2390.89,3.0,164.0
2387.64,3.0,164.0
2387.74,4.0,164.0
2389.26,3.0,161.0
2389.49,3.0,164.0
2385.04,3.0,162.0
2386.23,3.0,164.0
2386.3,3.0,161.0
2391.05,3.0,162.0
2387.04,3.0,163.0
2382.88,3.0,165.0
2382.63,3.0,163.0
2381.4700000000003,3.0,165.0
2384.71,4.0,163.0
2381.62,3.0,162.0
2381.91,3.0,164.0
2383.1800000000003,3.0,163.0
2384.58,3.0,161.0
2384.7200000000003,3.0,162.0
2386.7200000000003,3.0,162.0
2385.53,3.0,164.0
2386.7200000000003,3.0,161.0
2382.34,3.0,162.0
2386.71,3.0,161.0
2383.07,3.0,164.0
2388.91,3.0,164.0
2382.67,3.0,164.0
2381.4,3.0,162.0
2387.3,4.0,162.0
2385.6000000000004,3.0,159.0
2378.36,3.0,161.0
2378.75,3.0,163.0
2378.32,3.0,163.0
2376.01,3.0,161.0
2374.88,3.0,163.0
2374.62,3.0,160.0
2376.79,3.0,159.0
2372.84,3.0,163.0
2372.39,3.0,159.0
2374.79,3.0,161.0
2375.5,3.0,161.0
2377.02,3.0,159.0
2376.98,3.0,160.0
2380.76,3.0,162.0
2373.9700000000003,3.0,160.0
2383.1,3.0,162.0
2380.8900000000003,3.0,161.0
2379.6,3.0,163.0
2379.37,3.0,160.0
2378.05,3.0,161.0
2378.75,3.0,160.0
2375.1,3.0,160.0
2368.23,3.0,160.0
2370.31,3.0,162.0
2367.9300000000003,3.0,159.0
2365.9,3.0,159.0
2364.23,3.0,160.0
2365.6400000000003,3.0,162.0
2372.62,4.0,161.0
2362.4,3.0,161.0
2366.7,3.0,160.0
2367.27,3.0,160.0
2375.09,4.0,160.0
2370.75,3.0,161.0
2374.32,3.0,159.0
2376.79,3.0,162.0
2380.37,3.0,160.0
2381.69,3.0,160.0
2382.57,4.0,160.0
2382.52,3.0,159.0
2382.96,3.0,158.0
2380.65,4.0,161.0
2384.48,3.0,159.0
2379.25,3.0,159.0
2380.13,3.0,158.0
2377.7200000000003,4.0,161.0
2374.34,4.0,158.0
2375.71,3.0,159.0
2372.6400000000003,3.0,158.0
2373.65,3.0,160.0
2367.55,3.0,158.0
2361.0,3.0,158.0
2358.65,3.0,159.0
2361.57,3.0,160.0
2362.95,3.0,159.0
2365.8,3.0,159.0
2371.36,3.0,160.0
2375.48,3.0,158.0
2371.69,4.0,159.0
2376.37,3.0,159.0
2373.51,3.0,158.0
2372.44,3.0,159.0
2370.4300000000003,3.0,158.0
2371.7,3.0,160.0
2377.86,3.0,157.0
2369.7200000000003,3.0,160.0
2370.7200000000003,3.0,156.0
2368.9300000000003,3.0,159.0
2369.61,3.0,157.0
2376.91,3.0,160.0
2376.7,3.0,159.0
2374.67,3.0,159.0
2376.12,4.0,160.0
2375.32,3.0,159.0
2375.5,3.0,160.0
2368.24,3.0,158.0
2370.09,3.0,159.0
2376.3100000000004,3.0,156.0
2367.47,3.0,158.0
2366.53,3.0,159.0
2369.2200000000003,3.0,158.0
2360.44,3.0,158.0
2364.57,3.0,159.0
2362.64,3.0,159.0
2359.65,3.0,156.0
2356.56,3.0,157.0
2353.1800000000003,3.0,156.0
2354.98,3.0,158.0
2353.37,3.0,158.0
2353.31,3.0,159.0
2354.65,3.0,157.0
2352.16,3.0,156.0
2354.16,3.0,159.0
2352.31,3.0,156.0
2352.17,3.0,158.0
2350.1400000000003,3.0,159.0
2350.36,3.0,157.0
2355.89,3.0,156.0
2358.23,3.0,159.0
2356.19,3.0,157.0
2357.11,4.0,158.0
2356.6400000000003,3.0,155.0
2357.7,3.0,156.0
2355.21,3.0,158.0
2356.45,3.0,156.0
2356.93,3.0,155.0
2356.22,4.0,158.0
2351.74,3.0,157.0
2359.16,3.0,157.0
2358.33,3.0,157.0
2354.96,3.0,156.0
2359.73,3.0,158.0
2361.02,4.0,155.0
2363.38,4.0,157.0
2349.45,3.0,153.0
2361.62,3.0,157.0
2363.17,3.0,155.0
2361.85,3.0,157.0
2358.09,4.0,156.0
2353.03,4.0,155.0
2356.3,3.0,156.0
2355.16,4.0,155.0
2355.23,3.0,155.0
2355.17,3.0,156.0
2353.95,3.0,156.0
2353.88,3.0,157.0
2352.48,4.0,155.0
2352.53,3.0,156.0
2359.82,3.0,157.0
2349.27,3.0,155.0
2349.96,3.0,158.0
2352.5600000000004,3.0,156.0
2350.71,3.0,155.0
2356.29,3.0,156.0
2356.76,4.0,157.0
2354.53,3.0,157.0
2349.23,3.0,158.0
2350.55,3.0,156.0
2352.82,4.0,155.0
2358.3,3.0,156.0
2353.41,4.0,156.0
2353.16,3.0,156.0
2352.93,3.0,156.0
2356.75,3.0,154.0
2354.09,3.0,157.0
2349.89,3.0,156.0
2344.21,3.0,155.0
2352.28,3.0,156.0
2350.9,3.0,157.0
2352.42,3.0,156.0
2351.04,3.0,155.0
2348.15,3.0,155.0
2348.81,5.0,155.0
2345.34,5.0,157.0
2349.24,5.0,155.0
2345.55,5.0,155.0
2346.79,5.0,157.0
2348.4300000000003,5.0,155.0
2344.54,5.0,154.0
2337.44,5.0,154.0
2341.48,4.0,156.0
2349.77,4.0,154.0
2349.32,4.0,158.0
2355.75,5.0,155.0
2347.76,5.0,154.0
2347.53,5.0,154.0
2350.62,5.0,157.0
2348.11,5.0,157.0
2349.94,4.0,156.0
2350.41,4.0,155.0
2354.76,4.0,155.0
2353.02,4.0,157.0
2354.8,4.0,156.0
2355.95,4.0,155.0
2353.17,4.0,157.0
2361.69,4.0,154.0
2354.2,4.0,156.0
2355.54,4.0,156.0
2362.98,4.0,157.0
2358.64,4.0,154.0
2351.83,4.0,156.0
2354.92,4.0,156.0
2354.7200000000003,4.0,154.0
2358.63,4.0,157.0
2354.65,4.0,155.0
2354.5,5.0,155.0
2352.54,4.0,156.0
2350.38,4.0,155.0
2349.67,4.0,154.0
2348.65,4.0,157.0
2354.8100000000004,4.0,155.0
2354.16,4.0,154.0
2352.65,4.0,155.0
2351.21,3.0,156.0
2351.11,4.0,155.0
2343.94,3.0,154.0
2346.61,4.0,156.0
2183.33,4.0,0.0
2182.77,4.0,0.0
2183.41,4.0,0.0
2180.0,4.0,0.0
2185.6400000000003,4.0,0.0
2182.07,4.0,0.0
2186.44,4.0,0.0
2184.1000000000004,4.0,0.0
2182.78,3.0,0.0
2181.87,4.0,0.0
2176.34,4.0,0.0
2180.44,4.0,0.0
2182.3,4.0,0.0
2180.91,4.0,0.0
2180.04,4.0,0.0
2180.35,4.0,0.0
2180.6400000000003,4.0,0.0
2176.42,3.0,0.0
2180.9,4.0,0.0
2182.73,4.0,0.0
2184.88,4.0,0.0
2179.98,4.0,0.0
2180.8,3.0,0.0
2182.67,3.0,0.0
2179.56,4.0,0.0
2182.46,3.0,0.0
2182.92,4.0,0.0
2179.38,4.0,0.0
2184.88,3.0,0.0
2176.6,3.0,0.0
2171.06,3.0,0.0
2171.2,4.0,0.0
2170.33,4.0,0.0
2167.67,4.0,0.0
2171.42,3.0,0.0
2174.51,4.0,0.0
2176.95,4.0,0.0
2175.99,3.0,0.0
2173.79,4.0,0.0
2173.25,4.0,0.0
2171.75,4.0,0.0
2173.37,4.0,0.0
2174.69,4.0,0.0
2173.2200000000003,4.0,0.0
2168.9300000000003,4.0,0.0
2173.73,4.0,0.0
